architecture,scenario,seed,method_id,method,implementation,allocation,selected_learning_rate,lora_plus_ratio,validation_accuracy,validation_nll,best_epoch,epochs_ran,trainable_parameters,train_seconds,target_accuracy,target_macro_f1,target_nll,clean_accuracy,clean_macro_f1,clean_nll
mlp,contrast,108,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.95,0.6151177287101746,8,26,1798,0.32784241199988173,0.9555555555555556,0.9553080384660741,0.6483498215675354,0.8194444444444444,0.8260470213235521,1.5716428756713867
mlp,contrast,109,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9555555555555556,0.7358644008636475,6,24,1798,0.2849881480001386,0.9611111111111111,0.9604552050529284,0.7618093490600586,0.825,0.8231744225260613,1.49740469455719
mlp,contrast,110,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9555555555555556,0.7184861898422241,6,24,1798,0.29492404800021177,0.9638888888888889,0.9637675531760038,0.7440862655639648,0.8638888888888889,0.861064702876058,1.1345865726470947
mlp,contrast,111,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9527777777777777,0.6585107445716858,7,25,1798,0.30876526100018964,0.9527777777777777,0.9526691247646493,0.6898645758628845,0.7805555555555556,0.7896979401270235,1.8417714834213257
mlp,contrast,112,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9583333333333334,0.4428654611110687,15,33,1798,0.4081713049999962,0.9555555555555556,0.9552137408300378,0.45581576228141785,0.7277777777777777,0.7372876312338308,2.721048355102539
mlp,contrast,113,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9527777777777777,0.4464370608329773,13,31,1798,0.3732495309996011,0.9611111111111111,0.9612057735074873,0.4737968444824219,0.7694444444444445,0.7763025429768782,2.207448959350586
mlp,contrast,114,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.95,0.5065332055091858,11,29,1798,0.3551960120003059,0.9555555555555556,0.9555368405577804,0.5263515710830688,0.7805555555555556,0.7948341106977199,2.0322673320770264
mlp,contrast,115,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9555555555555556,0.4173794686794281,15,33,1798,0.4076924470000449,0.95,0.9498776576703729,0.44765445590019226,0.7388888888888889,0.7512049015771421,2.286001682281494
mlp,contrast,116,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9555555555555556,0.5591458082199097,9,27,1798,0.32578668100040886,0.9555555555555556,0.9553736091382243,0.5857213139533997,0.8416666666666667,0.8409687653572885,1.3760491609573364
mlp,contrast,117,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9555555555555556,0.7297260761260986,6,24,1798,0.2949789559997953,0.9583333333333334,0.9582794895227963,0.7559922337532043,0.8194444444444444,0.8286805048379927,1.654543161392212
mlp,contrast,118,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.9527777777777777,0.6706016063690186,7,25,1798,0.30846707699993203,0.9527777777777777,0.9529957783598645,0.6955256462097168,0.7388888888888889,0.7524952108823076,2.3170814514160156
mlp,contrast,119,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.95,0.5968101620674133,8,26,1798,0.3125349560000359,0.9583333333333334,0.9582284421904333,0.6242926716804504,0.7805555555555556,0.7872546163467333,1.7012569904327393
mlp,contrast,120,dora_budgeted,DoRA (LoRA-budget ceiling),dora,3-3-6,0.003,1.0,0.95,0.6031741499900818,8,26,1798,0.31998639199991885,0.9583333333333334,0.9584885058430659,0.6328663229942322,0.7833333333333333,0.7918780702077463,1.6959140300750732
mlp,contrast,101,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,102,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,103,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,104,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,105,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,106,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,107,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,108,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,109,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,110,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,111,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,112,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,113,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,114,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,115,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,116,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
mlp,contrast,117,frozen,Frozen,frozen,0-0-0,0.0,1.0,0.7722222222222223,1.2006503343582153,0,0,0,0.0,0.775,0.7329448733881521,1.2232364416122437,0.975,0.9750206860286077,0.12896116077899933
